patient_id,filename,run_type,run_number,condition,metastability,entropy_mean,entropy_std,entropy_min,entropy_max,entropy_len,speed_mean,speed_std,speed_min,speed_max,speed_len,norm1_mean,norm1_std,norm1_min,norm1_max,norm1_len,norm2_mean,norm2_std,norm2_min,norm2_max,norm2_len
P002,p002_c003_merged_dysco.npy,c,3,cartoon,1985.9108239128789,2.2415217196483384,0.04093578983790882,2.082723701539074,2.2834934793155974,276,33027.465391557984,1368.6432355034876,31294.28575711479,38087.67447125845,256,73495.52793131817,2389.9320124539013,70481.71205961466,80318.47545589767,276,24862.507934898604,1985.9108239128789,22798.903603168605,31960.525247883972,276
P002,p002_r004_merged_dysco.npy,r,4,rest,3872.461619741049,2.130674004351414,0.08242941660257366,1.9812719444459532,2.2667578138083595,276,34783.49302510382,2000.1996061069876,31094.21238324511,40502.52749466005,256,79765.13632610797,3766.046073422882,71950.5307267337,86062.92427580374,276,30304.35044694119,3872.461619741049,23648.79153836662,37171.65636585637,276
P002,p002_c005_merged_dysco.npy,c,5,cartoon,1796.902636789738,2.255801326911475,0.03996014910016947,2.079670018590176,2.290171866034556,276,32942.206938818155,1584.992801128066,30806.980780733174,37895.078130194845,256,72851.35281878547,1998.785575386718,69668.29958078332,78970.31966416762,276,24246.131924544625,1796.902636789738,22414.779101812786,31744.150414880558,276
P002,p002_r006_merged_dysco.npy,r,6,rest,553.9344443795713,2.268343335668497,0.010316054964243246,2.229559893965255,2.285687615743773,276,32191.034674953782,433.69728093573235,31090.879399336754,33641.62310250416,256,72143.17212596544,1006.923738762117,69969.42260551197,74668.11032683027,276,23642.295376856204,553.9344443795713,22534.665176117913,25192.23533311052,276
